,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
29,2024-01-29,0.5397,0.5193,0.5241,82149735.32,43401088.61,0.5351,direct,
30,2024-01-30,0.539,0.5078,0.5351,108021708.09,56483482.57,0.5109,direct,
31,2024-01-31,0.515,0.4883,0.5109,142496361.26,72200835.84,0.5029,direct,
32,2024-02-01,0.5104,0.4897,0.5029,108957411.84,54360041.78,0.5058,direct,
33,2024-02-02,0.5136,0.4988,0.5058,90877343.45,45856996.24,0.5103,direct,
34,2024-02-03,0.5268,0.5059,0.5103,79779327.37,41368709.1,0.5187,direct,
35,2024-02-04,0.519,0.5013,0.5187,37526050.24,19158049.95,0.503,direct,
36,2024-02-05,0.5131,0.4969,0.503,95761243.66,48373757.76,0.5062,direct,
37,2024-02-06,0.5108,0.4982,0.5062,72618320.59,36619180.19,0.505,direct,
38,2024-02-07,0.5152,0.4991,0.505,89674364.02,45320254.26,0.5137,direct,
39,2024-02-08,0.5188,0.5102,0.5137,104263786.59,53605470.42,0.5147,direct,
40,2024-02-09,0.5285,0.5141,0.5147,84874848.91,44241536.39,0.5263,direct,
41,2024-02-10,0.5283,0.519,0.5263,38660224.42,20251390.9,0.5241,direct,
42,2024-02-11,0.536,0.5218,0.5241,56322871.42,29764712.18,0.5263,direct,
43,2024-02-12,0.538,0.5145,0.5263,79629919.92,41925511.45,0.5317,direct,
44,2024-02-13,0.5338,0.5148,0.5317,81240889.53,42694102.57,0.5247,direct,
45,2024-02-14,0.5423,0.5206,0.5247,90898655.57,48278427.14,0.5383,direct,
46,2024-02-15,0.5781,0.5375,0.5383,161849705.74,89613501.54,0.5627,direct,
47,2024-02-16,0.5793,0.5534,0.5627,123518062.71,69961717.55,0.5646,direct,
48,2024-02-17,0.5658,0.5398,0.5646,60687500.78,33488481.62,0.5499,direct,
49,2024-02-18,0.5627,0.5474,0.5499,42857827.43,23844489.82,0.5573,direct,
50,2024-02-19,0.5678,0.5541,0.5573,76270483.62,42760297.61,0.5628,direct,
51,2024-02-20,0.5749,0.5451,0.5628,133972985.17,75338588.91,0.5626,direct,
52,2024-02-21,0.5629,0.533,0.5626,91746334.09,50084165.86,0.5491,direct,
53,2024-02-22,0.5515,0.5365,0.5491,87269717.95,47543112.09,0.5408,direct,
54,2024-02-23,0.5433,0.526,0.5408,78064618.51,41858702.97,0.5341,direct,
55,2024-02-24,0.5478,0.5314,0.5341,39960944.01,21680730.49,0.5451,direct,
56,2024-02-25,0.5485,0.5419,0.5451,33761013.39,18390740.8,0.5425,direct,
57,2024-02-26,0.5529,0.5288,0.5425,87441036.63,47462285.38,0.5511,direct,
58,2024-02-27,0.5972,0.5481,0.5511,196007931.92,111770094.38,0.5865,direct,
59,2024-02-28,0.6064,0.5313,0.5865,238430126.02,137591638.82,0.5757,direct,
60,2024-02-29,0.6256,0.5681,0.5757,265841938.45,158440477.05,0.5868,direct,
61,2024-03-01,0.6035,0.5833,0.5868,126461324.03,74966882.09,0.6017,direct,
62,2024-03-02,0.6512,0.6001,0.6017,200873768.13,126605554.85,0.6449,direct,
63,2024-03-03,0.6449,0.5917,0.6449,117289311.41,73135741.52,0.6271,direct,
64,2024-03-04,0.6653,0.6173,0.6271,226938744.31,146539593.65,0.6486,direct,
65,2024-03-05,0.6696,0.5378,0.6486,362652908.12,224577922.22,0.5922,direct,
66,2024-03-06,0.624,0.5762,0.5922,233912270.82,140738100.28,0.6122,direct,
67,2024-03-07,0.6401,0.6069,0.6122,193506735.38,120600602.56,0.6282,direct,
68,2024-03-08,0.6345,0.6034,0.6282,159325013.58,99196180.08,0.6213,direct,
69,2024-03-09,0.6337,0.6177,0.6213,78532236.25,49067331.6,0.6211,direct,
70,2024-03-10,0.6287,0.5975,0.6211,86413094.78,53149494.83,0.6086,direct,
71,2024-03-11,0.7473,0.5847,0.6086,464854199.15,320734795.08,0.7228,direct,
72,2024-03-12,0.733,0.659,0.7228,287325484.17,199191508.48,0.6881,direct,
73,2024-03-13,0.7024,0.6693,0.6881,151842932.9,104550355.71,0.6895,direct,
74,2024-03-14,0.7073,0.6384,0.6895,216353627.11,145646699.77,0.669,direct,
75,2024-03-15,0.6752,0.5964,0.669,225504307.6,142361510.4,0.6342,direct,
76,2024-03-16,0.6473,0.5929,0.6342,108751981.91,67410907.62,0.6026,direct,
77,2024-03-17,0.6245,0.5868,0.6026,89132988.93,54520131.43,0.6188,direct,
78,2024-03-18,0.6688,0.595,0.6188,169357298.98,105520098.91,0.6454,direct,
79,2024-03-19,0.6484,0.5716,0.6454,236596001.26,142142536.22,0.5846,direct,
80,2024-03-20,0.6188,0.5688,0.5846,179321921.74,106288862.48,0.6111,direct,
81,2024-03-21,0.654,0.5977,0.6111,191213492.01,119818939.11,0.6404,direct,
82,2024-03-22,0.645,0.5992,0.6404,139687680.94,86677069.96,0.6117,direct,
83,2024-03-23,0.6328,0.6036,0.6117,58842411.92,36561383.32,0.6168,direct,
84,2024-03-24,0.6356,0.6138,0.6168,68671910.48,43159156.58,0.6325,direct,
85,2024-03-25,0.6622,0.6268,0.6325,158367785.63,101558214.45,0.6406,direct,
86,2024-03-26,0.6529,0.6257,0.6406,100648332.08,64341838.67,0.6318,direct,
87,2024-03-27,0.6346,0.6065,0.6318,126531088.22,78559476.9,0.6115,direct,
88,2024-03-28,0.6369,0.6034,0.6115,140507642.54,87344125.64,0.6246,direct,
89,2024-03-29,0.645,0.6089,0.6246,126787035.76,79382981.95,0.6305,direct,
90,2024-03-30,0.6372,0.6182,0.6305,66469250.26,41709066.02,0.6217,direct,
91,2024-03-31,0.63,0.6209,0.6217,41367815.36,25914446.87,0.6292,direct,
92,2024-04-01,0.6334,0.5949,0.6292,116015935.71,70947755.07,0.6112,direct,
93,2024-04-02,0.6184,0.5792,0.6112,185289744.02,109860705.2,0.5855,direct,
94,2024-04-03,0.5932,0.5668,0.5855,133854542.77,77706694.01,0.5744,direct,
95,2024-04-04,0.6159,0.5625,0.5744,179749120.3,105825389.78,0.5937,direct,
96,2024-04-05,0.5941,0.5693,0.5937,116663175.99,68020047.18,0.5872,direct,
97,2024-04-06,0.5988,0.5858,0.5872,51357280.7,30364509.54,0.5931,direct,
98,2024-04-07,0.6029,0.5898,0.5931,55211427.2,32911977.14,0.5945,direct,
99,2024-04-08,0.6263,0.5884,0.5945,140692900.69,85848261.63,0.6147,direct,
100,2024-04-09,0.6425,0.6016,0.6147,151505939.49,94171294.4,0.6138,direct,
101,2024-04-10,0.6203,0.593,0.6138,125202045.2,76286246.01,0.6173,direct,
102,2024-04-11,0.6214,0.6031,0.6173,105030063.16,64491481.73,0.6087,direct,
103,2024-04-12,0.6156,0.51,0.6087,279151533.43,156702259.42,0.5474,direct,
104,2024-04-13,0.5491,0.4309,0.5474,365112474.36,179581538.69,0.4797,direct,
105,2024-04-14,0.5075,0.4647,0.4797,257944096.0,125314237.77,0.5038,direct,
106,2024-04-15,0.5193,0.4817,0.5038,190617091.43,95654768.94,0.4979,direct,
107,2024-04-16,0.5022,0.4762,0.4979,144161097.66,70782774.44,0.4968,direct,
108,2024-04-17,0.5143,0.4725,0.4968,161848759.6,79753234.75,0.4952,direct,
109,2024-04-18,0.5062,0.4858,0.4952,113884053.43,56505719.31,0.503,direct,
110,2024-04-19,0.5109,0.4671,0.503,170813104.23,84241171.97,0.5033,direct,
111,2024-04-20,0.5303,0.4987,0.5033,102934698.43,53366081.05,0.5291,direct,
112,2024-04-21,0.5368,0.5183,0.5291,63368752.38,33411924.56,0.5246,direct,
113,2024-04-22,0.5711,0.5224,0.5246,161024173.61,87715877.03,0.5562,direct,
114,2024-04-23,0.5584,0.542,0.5562,112735180.52,61916730.53,0.5446,direct,
115,2024-04-24,0.5517,0.5216,0.5446,131278909.78,70633184.29,0.5272,direct,
116,2024-04-25,0.5325,0.5139,0.5272,102126073.53,53535355.98,0.5253,direct,
117,2024-04-26,0.5356,0.5148,0.5253,91594609.85,48059500.83,0.5258,direct,
118,2024-04-27,0.5263,0.5081,0.5258,55009786.55,28434314.97,0.5178,direct,
119,2024-04-28,0.5249,0.5086,0.5178,34680165.52,17992483.18,0.5103,direct,
120,2024-04-29,0.5173,0.499,0.5103,93433742.49,47562352.63,0.5149,direct,
121,2024-04-30,0.5193,0.488,0.5149,126762184.32,63585433.54,0.5001,direct,
122,2024-05-01,0.5206,0.4788,0.5001,132012562.53,66019545.26,0.5169,direct,
123,2024-05-02,0.5244,0.5064,0.5169,109576111.33,56544956.34,0.5181,direct,
124,2024-05-03,0.5367,0.5147,0.5181,104040058.04,54489446.05,0.5319,direct,
125,2024-05-04,0.5409,0.5276,0.5319,44634676.97,23797997.64,0.5303,direct,
126,2024-05-05,0.5333,0.5243,0.5303,31220909.69,16519255.09,0.5297,direct,
127,2024-05-06,0.5695,0.525,0.5297,169468596.34,92580029.01,0.5402,direct,
128,2024-05-07,0.5441,0.5219,0.5402,84367261.93,45294804.48,0.5246,direct,
129,2024-05-08,0.5291,0.5152,0.5246,86858815.77,45387986.99,0.5169,direct,
130,2024-05-09,0.5234,0.5088,0.5169,75990902.67,39283618.9,0.5208,direct,
131,2024-05-10,0.5209,0.4981,0.5208,86847890.01,44280402.16,0.5022,direct,
132,2024-05-11,0.5074,0.5005,0.5022,30872525.95,15575248.07,0.5059,direct,
133,2024-05-12,0.5086,0.4963,0.5059,26548594.34,13366703.36,0.4992,direct,
134,2024-05-13,0.5119,0.4871,0.4992,87492501.48,43874606.62,0.5051,direct,
135,2024-05-14,0.5127,0.4972,0.5051,71932484.96,36296626.79,0.4999,direct,
136,2024-05-15,0.5199,0.4968,0.4999,86979776.81,44094279.47,0.5192,direct,
137,2024-05-16,0.5223,0.5128,0.5192,95803474.81,49587818.86,0.5158,direct,
138,2024-05-17,0.5289,0.5137,0.5158,74277985.37,38668122.39,0.5236,direct,
139,2024-05-18,0.5257,0.519,0.5236,27122975.82,14170574.74,0.5213,direct,
140,2024-05-19,0.5236,0.5068,0.5213,37812814.46,19478545.46,0.5096,direct,
141,2024-05-20,0.5379,0.5067,0.5096,110076351.73,57533476.61,0.5377,direct,
142,2024-05-21,0.557,0.5319,0.5377,153690584.34,83185068.85,0.537,direct,
143,2024-05-22,0.5379,0.5223,0.537,85944425.64,45703389.72,0.5266,direct,
144,2024-05-23,0.5475,0.5041,0.5266,156889465.81,82343592.84,0.5286,direct,
145,2024-05-24,0.5371,0.5169,0.5286,75057521.49,39754667.46,0.5358,direct,
146,2024-05-25,0.5425,0.5331,0.5358,41031262.95,22062406.82,0.5416,direct,
147,2024-05-26,0.5418,0.5256,0.5416,32793846.93,17526708.69,0.528,direct,
148,2024-05-27,0.5404,0.5232,0.528,59131410.45,31475417.41,0.5336,direct,
149,2024-05-28,0.5348,0.521,0.5336,60816265.49,32091626.78,0.5283,direct,
150,2024-05-29,0.5325,0.5196,0.5283,55318750.08,29150146.21,0.5231,direct,
151,2024-05-30,0.5276,0.5127,0.5231,67320606.41,35073995.81,0.5186,direct,
152,2024-05-31,0.5254,0.5117,0.5186,64453958.48,33436610.71,0.5171,direct,
153,2024-06-01,0.5214,0.517,0.5171,21224120.66,11018505.48,0.5184,direct,
154,2024-06-02,0.5205,0.5079,0.5184,31814940.36,16381557.09,0.5134,direct,
155,2024-06-03,0.5228,0.5117,0.5134,59824456.9,31092849.36,0.5199,direct,
156,2024-06-04,0.5303,0.5183,0.5199,66786827.22,35024877.3,0.5258,direct,
157,2024-06-05,0.5326,0.5241,0.5258,65693174.35,34628851.9,0.5259,direct,
158,2024-06-06,0.5278,0.5164,0.5259,56289680.27,29502966.33,0.5214,direct,
159,2024-06-07,0.5276,0.4565,0.5214,155578311.81,77620863.45,0.4989,direct,
160,2024-06-08,0.5005,0.4899,0.4989,47622051.35,23573913.71,0.4927,direct,
161,2024-06-09,0.4993,0.491,0.4927,26932905.0,13336591.69,0.4987,direct,
162,2024-06-10,0.5057,0.4934,0.4987,62345129.01,31086613.89,0.4967,direct,
163,2024-06-11,0.4968,0.4714,0.4967,123249480.09,59580079.29,0.4803,direct,
164,2024-06-12,0.4976,0.4743,0.4803,95818491.95,46748803.78,0.4916,direct,
165,2024-06-13,0.4916,0.4755,0.4916,73304319.11,35507611.44,0.4767,direct,
166,2024-06-14,0.481,0.4607,0.4767,96687797.25,45741072.62,0.4744,direct,
167,2024-06-15,0.5048,0.4738,0.4744,61558910.07,29949482.97,0.4905,direct,
168,2024-06-16,0.4992,0.4876,0.4905,44884483.23,22048991.37,0.4889,direct,
169,2024-06-17,0.5206,0.4837,0.4889,177412101.63,89555948.39,0.5048,direct,
170,2024-06-18,0.5293,0.4713,0.5048,188755523.58,92746647.12,0.4908,direct,
171,2024-06-19,0.4994,0.4868,0.4908,94779687.8,46748036.37,0.4932,direct,
172,2024-06-20,0.502,0.4882,0.4932,90079137.41,44603733.36,0.4885,direct,
173,2024-06-21,0.4954,0.4794,0.4885,90963285.34,44391302.8,0.4888,direct,
174,2024-06-22,0.4894,0.4818,0.4888,32529793.3,15825485.79,0.4865,direct,
175,2024-06-23,0.489,0.4752,0.4865,33689367.84,16280735.98,0.4795,direct,
176,2024-06-24,0.482,0.4622,0.4795,114204437.34,54098679.89,0.4738,direct,
177,2024-06-25,0.4797,0.4729,0.4738,70464820.3,33551401.1,0.4758,direct,
178,2024-06-26,0.4781,0.4655,0.4758,68684822.14,32444053.56,0.4695,direct,
179,2024-06-27,0.4767,0.4654,0.4695,61617064.29,29033915.39,0.4747,direct,
180,2024-06-28,0.4804,0.469,0.4747,74630224.12,35498932.22,0.4708,direct,
181,2024-06-29,0.4761,0.4708,0.4708,22935918.41,10865377.59,0.4719,direct,
182,2024-06-30,0.4776,0.4695,0.4719,30046742.75,14211025.01,0.4753,direct,
183,2024-07-01,0.4843,0.4748,0.4753,64111273.09,30695337.55,0.4767,direct,
184,2024-07-02,0.488,0.4755,0.4767,66435379.39,32056141.22,0.4846,direct,
185,2024-07-03,0.4861,0.4609,0.4846,101103520.74,48021790.56,0.4668,direct,
186,2024-07-04,0.4693,0.4314,0.4668,146697596.77,65783019.67,0.4328,direct,
187,2024-07-05,0.4333,0.3838,0.4328,231660504.82,95330683.77,0.4252,direct,
188,2024-07-06,0.4497,0.4236,0.4252,66131758.23,28874554.98,0.449,direct,
189,2024-07-07,0.4491,0.4183,0.449,62640736.65,27101641.18,0.4195,direct,
190,2024-07-08,0.4433,0.4035,0.4195,152169279.86,64799179.26,0.4316,direct,
191,2024-07-09,0.4379,0.4271,0.4316,88017503.75,38179101.42,0.4357,direct,
192,2024-07-10,0.4425,0.4313,0.4357,86955079.99,37980400.42,0.4388,direct,
193,2024-07-11,0.4534,0.4365,0.4388,96733829.35,43166573.52,0.4491,direct,
194,2024-07-12,0.4778,0.4446,0.4491,166150910.87,77161456.85,0.4746,direct,
195,2024-07-13,0.566,0.474,0.4746,322689126.16,168240945.45,0.5259,direct,
196,2024-07-14,0.5402,0.514,0.5259,141876059.14,74721301.84,0.5205,direct,
197,2024-07-15,0.5403,0.5204,0.5205,166362814.24,88384859.35,0.5375,direct,
198,2024-07-16,0.5945,0.5327,0.5375,275334532.94,156061797.1,0.5795,direct,
0,2024-07-16,0.5945,0.5327,0.5375,275334532.94,156061797.1,0.5795,direct,
1,2024-07-17,0.618,0.5787,0.5795,85137547.79,50721565.54,0.6083,direct,
