,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
25,2023-01-25,0.4239,0.3976,0.4077,97638131.75,39618546.65,0.4171,direct,
26,2023-01-26,0.4176,0.4055,0.4171,72319586.72,29772289.56,0.4093,direct,
27,2023-01-27,0.4132,0.3991,0.4093,50950794.61,20710257.43,0.4127,direct,
28,2023-01-28,0.4162,0.406,0.4127,16553168.04,6789993.69,0.408,direct,
29,2023-01-29,0.4171,0.4068,0.408,23584502.49,9712680.68,0.4133,direct,
30,2023-01-30,0.4215,0.3894,0.4133,164789215.58,66642308.21,0.3933,direct,
31,2023-01-31,0.4109,0.388,0.3933,148388978.39,58643301.84,0.4058,direct,
32,2023-02-01,0.4154,0.3967,0.4058,84952948.43,34246828.53,0.4137,direct,
33,2023-02-02,0.4185,0.4089,0.4137,90569763.94,37408868.48,0.4097,direct,
34,2023-02-03,0.4134,0.4059,0.4097,67158627.5,27504484.51,0.4118,direct,
35,2023-02-04,0.4201,0.4077,0.4118,22953887.94,9465437.51,0.4106,direct,
36,2023-02-05,0.4119,0.3952,0.4106,40969424.69,16534435.17,0.3984,direct,
37,2023-02-06,0.4036,0.3911,0.3984,147914304.18,58856438.09,0.3921,direct,
38,2023-02-07,0.4048,0.39,0.3921,99406460.29,39195881.05,0.4038,direct,
39,2023-02-08,0.4059,0.3938,0.4038,73085758.63,29230291.48,0.3977,direct,
40,2023-02-09,0.4082,0.3732,0.3977,106898490.87,42081165.22,0.3818,direct,
41,2023-02-10,0.3877,0.3777,0.3818,55668387.24,21323104.52,0.3822,direct,
42,2023-02-11,0.3876,0.38,0.3822,13621277.6,5205124.39,0.3837,direct,
43,2023-02-12,0.3848,0.3731,0.3837,26926861.3,10200114.59,0.3746,direct,
44,2023-02-13,0.3781,0.3624,0.3746,282566068.12,104361181.79,0.3707,direct,
45,2023-02-14,0.3839,0.3649,0.3707,202967360.45,75084172.44,0.3823,direct,
46,2023-02-15,0.402,0.3765,0.3823,94023765.04,36183877.2,0.4011,direct,
47,2023-02-16,0.4043,0.3844,0.4011,80177634.56,31940493.03,0.3848,direct,
48,2023-02-17,0.3998,0.3813,0.3848,72306749.61,28176346.72,0.3951,direct,
49,2023-02-18,0.3974,0.3915,0.3951,20806161.7,8204947.43,0.3944,direct,
50,2023-02-19,0.3977,0.3851,0.3944,30211951.6,11793075.71,0.3863,direct,
51,2023-02-20,0.4084,0.3786,0.3863,204832635.85,80650079.14,0.3983,direct,
52,2023-02-21,0.4021,0.3876,0.3983,139288035.03,54792287.55,0.3921,direct,
53,2023-02-22,0.3972,0.3831,0.3921,84872229.54,33048142.85,0.3952,direct,
54,2023-02-23,0.3976,0.3859,0.3952,98179559.43,38477438.95,0.3886,direct,
55,2023-02-24,0.3908,0.3728,0.3886,86762786.37,33207841.56,0.3785,direct,
56,2023-02-25,0.4022,0.3701,0.3785,25672983.93,9714990.11,0.378,direct,
57,2023-02-26,0.3979,0.3749,0.378,29526613.65,11175813.26,0.3933,direct,
58,2023-02-27,0.4512,0.3705,0.3933,222434260.86,84114838.99,0.4018,direct,
59,2023-02-28,0.4227,0.3715,0.4018,164490267.64,61923178.44,0.3766,direct,
60,2023-03-01,0.3843,0.3725,0.3766,123323709.4,46582087.15,0.3837,direct,
61,2023-03-02,0.3844,0.3737,0.3837,111374827.79,42066981.55,0.3773,direct,
62,2023-03-03,0.3803,0.3559,0.3773,115095267.16,42115243.01,0.3773,direct,
63,2023-03-04,0.3797,0.3686,0.3773,25730999.34,9641378.12,0.3736,direct,
64,2023-03-05,0.3772,0.3658,0.3736,37622969.3,13969987.15,0.3668,direct,
65,2023-03-06,0.3738,0.3596,0.3668,244591412.17,89088407.87,0.3697,direct,
66,2023-03-07,0.3843,0.3668,0.3697,202619470.48,75542915.06,0.3802,direct,
67,2023-03-08,0.4006,0.3725,0.3802,162070337.92,62552403.65,0.3886,direct,
68,2023-03-09,0.397,0.3645,0.3886,154099366.86,59387695.86,0.371,direct,
69,2023-03-10,0.375,0.358,0.371,134829070.28,49546111.21,0.3711,direct,
70,2023-03-11,0.3772,0.3614,0.3711,131969957.4,48525375.19,0.3669,direct,
71,2023-03-12,0.3734,0.3518,0.3669,100946949.83,36674738.12,0.3733,direct,
72,2023-03-13,0.3801,0.3563,0.3733,294086868.41,107850584.72,0.3733,direct,
73,2023-03-14,0.3876,0.3663,0.3733,115291805.6,43192245.63,0.3734,direct,
74,2023-03-15,0.3771,0.3573,0.3734,77085543.75,28215119.34,0.3601,direct,
75,2023-03-16,0.3675,0.3577,0.3601,44594728.39,16194606.44,0.3655,direct,
76,2023-03-17,0.3826,0.3631,0.3655,69164825.23,25817004.12,0.3805,direct,
77,2023-03-18,0.3899,0.3706,0.3805,40298413.53,15347281.85,0.3746,direct,
78,2023-03-19,0.4008,0.3746,0.3746,46259846.36,18048770.29,0.3867,direct,
79,2023-03-20,0.392,0.3731,0.3867,96335993.37,36666338.42,0.3745,direct,
80,2023-03-21,0.4932,0.3741,0.3745,198002674.42,85796542.26,0.4698,direct,
81,2023-03-22,0.4757,0.4111,0.4698,149563057.26,66570159.4,0.4219,direct,
82,2023-03-23,0.4554,0.413,0.4219,106752858.43,47043418.13,0.4449,direct,
83,2023-03-24,0.445,0.4155,0.4449,98322883.0,42134377.14,0.4262,direct,
84,2023-03-25,0.4647,0.4234,0.4262,71941169.68,32278437.59,0.4436,direct,
85,2023-03-26,0.4636,0.4416,0.4436,46708975.45,21122441.23,0.4484,direct,
86,2023-03-27,0.4884,0.4427,0.4484,135091716.98,62898953.02,0.4798,direct,
87,2023-03-28,0.533,0.4674,0.4798,184858516.19,92307247.84,0.5144,direct,
88,2023-03-29,0.5831,0.5144,0.5144,184540224.14,101089516.6,0.5427,direct,
89,2023-03-30,0.5563,0.5239,0.5427,107207573.21,57521058.52,0.5324,direct,
90,2023-03-31,0.5482,0.527,0.5324,73019117.91,39072919.92,0.5376,direct,
91,2023-04-01,0.5376,0.4988,0.5376,43790084.87,22457629.87,0.5097,direct,
92,2023-04-02,0.5291,0.5023,0.5097,29992545.48,15543843.11,0.5184,direct,
93,2023-04-03,0.524,0.4853,0.5184,83863683.41,42547142.84,0.4965,direct,
94,2023-04-04,0.5072,0.4872,0.4965,82481639.93,40997677.73,0.5029,direct,
95,2023-04-05,0.5264,0.499,0.5029,77992913.97,39739240.39,0.506,direct,
96,2023-04-06,0.5093,0.4927,0.506,55091464.3,27584872.35,0.5027,direct,
97,2023-04-07,0.5144,0.498,0.5027,40762196.38,20696957.8,0.5132,direct,
98,2023-04-08,0.5132,0.503,0.5132,17695259.85,9009054.28,0.5053,direct,
99,2023-04-09,0.5092,0.4994,0.5053,16124244.61,8124644.21,0.5054,direct,
100,2023-04-10,0.5196,0.4975,0.5054,50334720.39,25457589.85,0.5175,direct,
101,2023-04-11,0.5264,0.51,0.5175,70018284.13,36233063.71,0.5168,direct,
102,2023-04-12,0.5177,0.5,0.5168,57300712.32,28963515.31,0.505,direct,
103,2023-04-13,0.5151,0.5001,0.505,46558120.05,23590830.16,0.5128,direct,
104,2023-04-14,0.5455,0.5117,0.5128,73625872.76,38748780.38,0.5231,direct,
105,2023-04-15,0.5261,0.5172,0.5231,15698644.79,8177705.27,0.5199,direct,
106,2023-04-16,0.5244,0.516,0.5199,18038543.0,9387205.33,0.521,direct,
107,2023-04-17,0.5213,0.507,0.521,50664604.42,25952434.72,0.5109,direct,
108,2023-04-18,0.5373,0.5092,0.5109,53485421.63,27682379.69,0.5319,direct,
109,2023-04-19,0.5358,0.4803,0.5319,115796775.94,58400783.32,0.4916,direct,
110,2023-04-20,0.499,0.4657,0.4916,83135308.55,40295256.65,0.4749,direct,
111,2023-04-21,0.479,0.4405,0.4749,73532586.79,33958232.81,0.4492,direct,
112,2023-04-22,0.4751,0.4458,0.4492,36500291.77,16907490.37,0.4722,direct,
113,2023-04-23,0.4722,0.4538,0.4722,29664686.62,13765563.4,0.4649,direct,
114,2023-04-24,0.485,0.4482,0.4649,72534611.61,33769257.02,0.4607,direct,
115,2023-04-25,0.4713,0.4507,0.4607,63355009.99,29039729.79,0.4695,direct,
116,2023-04-26,0.4825,0.4369,0.4695,86611948.77,40284957.47,0.4619,direct,
117,2023-04-27,0.5441,0.4563,0.4619,62698084.81,29008297.42,0.4836,direct,
118,2023-04-28,0.5269,0.4641,0.4836,57168360.75,27170010.52,0.5245,direct,
119,2023-04-29,0.5316,0.4727,0.5245,15783308.15,7676819.43,0.4782,direct,
120,2023-04-30,0.509,0.4697,0.4782,19012566.48,9125494.61,0.4705,direct,
121,2023-05-01,0.5393,0.4557,0.4705,57743391.82,26867550.67,0.5182,direct,
122,2023-05-02,0.5475,0.4579,0.5182,62910760.0,29226416.13,0.4647,direct,
123,2023-05-03,0.4654,0.4504,0.4647,65142040.36,29814995.34,0.4632,direct,
124,2023-05-04,0.4648,0.455,0.4632,56869420.98,26137319.01,0.461,direct,
125,2023-05-05,0.4703,0.4563,0.461,44267916.98,20494841.29,0.4675,direct,
126,2023-05-06,0.4692,0.4529,0.4675,17414886.04,8008490.09,0.4594,direct,
127,2023-05-07,0.4606,0.4476,0.4594,19483945.42,8866103.63,0.4489,direct,
128,2023-05-08,0.4515,0.4123,0.4489,102862164.76,44696985.58,0.4286,direct,
129,2023-05-09,0.4305,0.4207,0.4286,78992372.16,33531965.94,0.4289,direct,
130,2023-05-10,0.434,0.4137,0.4289,86067069.51,36782889.67,0.4305,direct,
131,2023-05-11,0.4306,0.412,0.4305,88717628.76,37437858.72,0.4212,direct,
132,2023-05-12,0.4427,0.4163,0.4212,84988157.47,36256389.52,0.4305,direct,
133,2023-05-13,0.4306,0.4233,0.4305,11550727.78,4920965.42,0.4243,direct,
134,2023-05-14,0.4318,0.4219,0.4243,13622131.21,5808191.9,0.4253,direct,
135,2023-05-15,0.4299,0.4215,0.4253,90078748.35,38365866.46,0.4273,direct,
136,2023-05-16,0.4425,0.4189,0.4273,87826103.59,37318271.72,0.4424,direct,
137,2023-05-17,0.461,0.4378,0.4424,105010997.06,46943793.81,0.4483,direct,
138,2023-05-18,0.4721,0.4431,0.4483,90714811.68,41491101.49,0.4595,direct,
139,2023-05-19,0.4752,0.4576,0.4595,67758328.68,31554972.48,0.4677,direct,
140,2023-05-20,0.4717,0.4622,0.4677,10899431.18,5085626.14,0.4687,direct,
141,2023-05-21,0.4706,0.4556,0.4687,14491832.88,6698154.33,0.4573,direct,
142,2023-05-22,0.4666,0.4501,0.4573,83434676.51,38275210.55,0.4615,direct,
143,2023-05-23,0.4671,0.4588,0.4615,61900511.93,28582121.5,0.4653,direct,
144,2023-05-24,0.4653,0.446,0.4653,70979328.63,32219259.82,0.4533,direct,
145,2023-05-25,0.4545,0.4434,0.4533,60700346.67,27309402.56,0.4537,direct,
146,2023-05-26,0.4699,0.4526,0.4537,60063587.46,27858627.98,0.4686,direct,
147,2023-05-27,0.479,0.466,0.4686,20118082.67,9491780.3,0.4719,direct,
148,2023-05-28,0.486,0.4703,0.4719,21358023.9,10179551.4,0.4824,direct,
149,2023-05-29,0.495,0.4764,0.4824,64765280.29,31257389.28,0.4947,direct,
150,2023-05-30,0.5282,0.4892,0.4947,120480069.12,61168007.91,0.5213,direct,
151,2023-05-31,0.5275,0.5009,0.5213,89423535.76,45757062.48,0.5171,direct,
152,2023-06-01,0.5171,0.5018,0.5171,75655772.33,38290881.03,0.5065,direct,
153,2023-06-02,0.5271,0.5042,0.5065,63357571.12,32772165.93,0.5251,direct,
154,2023-06-03,0.5325,0.5148,0.5251,22189899.15,11595181.39,0.5189,direct,
155,2023-06-04,0.5461,0.5155,0.5189,38888140.02,20758910.63,0.5358,direct,
156,2023-06-05,0.5424,0.4881,0.5358,124337576.81,64521988.22,0.5095,direct,
157,2023-06-06,0.5322,0.4963,0.5095,95874200.55,48974194.6,0.5301,direct,
158,2023-06-07,0.5379,0.5072,0.5301,95532013.97,50054008.38,0.5186,direct,
159,2023-06-08,0.5275,0.516,0.5186,64446069.98,33559719.8,0.5239,direct,
160,2023-06-09,0.5409,0.5206,0.5239,65736282.13,34920684.3,0.538,direct,
161,2023-06-10,0.5384,0.476,0.538,73207640.44,36591601.28,0.5075,direct,
162,2023-06-11,0.529,0.5033,0.5075,23529947.2,12120111.99,0.521,direct,
163,2023-06-12,0.5276,0.5093,0.521,84438978.93,43731271.44,0.5253,direct,
164,2023-06-13,0.5646,0.5058,0.5253,138294557.96,73432637.71,0.5193,direct,
165,2023-06-14,0.52,0.4618,0.5193,94117062.09,47101692.92,0.4801,direct,
166,2023-06-15,0.4851,0.4669,0.4801,69598653.13,33140833.08,0.4798,direct,
167,2023-06-16,0.4826,0.4563,0.4798,62329964.42,29147373.65,0.4755,direct,
168,2023-06-17,0.4863,0.4696,0.4755,16246874.81,7775142.31,0.4795,direct,
169,2023-06-18,0.4974,0.475,0.4795,26111371.95,12745760.39,0.487,direct,
170,2023-06-19,0.4978,0.4819,0.487,43221323.85,21126223.18,0.4928,direct,
171,2023-06-20,0.4956,0.4723,0.4928,62190881.99,30118264.64,0.4928,direct,
172,2023-06-21,0.503,0.4897,0.4928,75132813.76,37271122.23,0.4999,direct,
173,2023-06-22,0.5262,0.4857,0.4999,68747594.56,34432852.62,0.494,direct,
174,2023-06-23,0.5023,0.4846,0.494,51440840.45,25370601.55,0.4963,direct,
175,2023-06-24,0.4963,0.4801,0.4963,13936565.82,6812990.96,0.4871,direct,
176,2023-06-25,0.497,0.4835,0.4871,15958625.17,7821216.0,0.4904,direct,
177,2023-06-26,0.4916,0.4714,0.4904,73599505.26,35415295.26,0.4791,direct,
178,2023-06-27,0.4846,0.4764,0.4791,62289996.71,29894084.12,0.4834,direct,
179,2023-06-28,0.484,0.4519,0.4834,66385198.05,31283863.19,0.465,direct,
180,2023-06-29,0.4769,0.4618,0.465,52053134.42,24396978.07,0.4744,direct,
181,2023-06-30,0.4821,0.451,0.4744,76290309.26,35867946.74,0.4732,direct,
182,2023-07-01,0.4754,0.4647,0.4732,12908436.49,6074315.65,0.4734,direct,
183,2023-07-02,0.4957,0.47,0.4734,28018284.39,13573144.28,0.4842,direct,
184,2023-07-03,0.4911,0.4738,0.4842,88131377.33,42489207.65,0.4898,direct,
185,2023-07-04,0.4932,0.482,0.4898,40393668.78,19668814.01,0.487,direct,
186,2023-07-05,0.4916,0.4696,0.487,53512744.12,25566236.47,0.4781,direct,
187,2023-07-06,0.484,0.4613,0.4781,67436604.21,31812157.41,0.4621,direct,
188,2023-07-07,0.4706,0.4584,0.4621,56416112.25,26283107.24,0.4687,direct,
189,2023-07-08,0.4747,0.4657,0.4687,7477817.81,3507861.66,0.4706,direct,
190,2023-07-09,0.4717,0.4669,0.4706,10671927.33,5005930.49,0.4682,direct,
191,2023-07-10,0.4799,0.4631,0.4682,86795241.43,40747992.09,0.4774,direct,
192,2023-07-11,0.4784,0.4709,0.4774,56671873.44,26857395.2,0.4755,direct,
193,2023-07-12,0.4771,0.4651,0.4755,55900907.94,26362041.59,0.4711,direct,
194,2023-07-13,0.9343,0.4694,0.4711,373603937.17,261644413.65,0.8159,direct,
195,2023-07-14,0.8249,0.6689,0.8159,214985626.16,160942460.27,0.719,direct,
196,2023-07-15,0.7349,0.6934,0.719,124729834.34,89443610.13,0.7147,direct,
197,2023-07-16,0.7899,0.7039,0.7147,121251282.89,90857041.57,0.7477,direct,
198,2023-07-17,0.7645,0.7134,0.7477,118272474.44,87542014.46,0.7377,direct,
199,2023-07-18,0.7836,0.7325,0.7377,112825960.15,84967596.71,0.779,direct,
200,2023-07-19,0.8517,0.7721,0.779,149137455.63,120339245.24,0.8197,direct,
201,2023-07-20,0.8499,0.7722,0.8197,92491957.22,74956849.43,0.7941,direct,
202,2023-07-21,0.7987,0.7604,0.7941,60298726.23,46940884.3,0.7717,direct,
203,2023-07-22,0.7798,0.7221,0.7717,49409717.76,37572107.0,0.7333,direct,
204,2023-07-23,0.7516,0.7158,0.7333,36255334.21,26767184.81,0.7384,direct,
205,2023-07-24,0.7425,0.6819,0.7384,87572530.9,61983862.43,0.7023,direct,
206,2023-07-25,0.7149,0.6754,0.7023,59264473.05,41285333.54,0.7087,direct,
207,2023-07-26,0.7314,0.6945,0.7087,49988528.57,35445133.93,0.7157,direct,
208,2023-07-27,0.7312,0.7076,0.7157,46027483.64,32951902.57,0.7137,direct,
209,2023-07-28,0.7181,0.7022,0.7137,36640255.47,26076576.27,0.7122,direct,
210,2023-07-29,0.7151,0.7046,0.7122,19954437.14,14173382.45,0.7122,direct,
211,2023-07-30,0.7345,0.6842,0.7122,30425813.6,21626962.96,0.7047,direct,
212,2023-07-31,0.719,0.6878,0.7047,53945534.36,37905388.59,0.6974,direct,
213,2023-08-01,0.7077,0.6737,0.6974,42659291.92,29516716.39,0.7068,direct,
214,2023-08-02,0.7076,0.6768,0.7068,34243355.7,23665202.16,0.6848,direct,
215,2023-08-03,0.6869,0.6551,0.6848,54160680.04,36333142.53,0.6628,direct,
216,2023-08-04,0.667,0.6274,0.6628,45793110.51,29827612.17,0.635,direct,
217,2023-08-05,0.6351,0.6106,0.635,33276609.4,20733357.96,0.6284,direct,
218,2023-08-06,0.6379,0.6192,0.6284,24846913.78,15598077.61,0.6232,direct,
219,2023-08-07,0.6282,0.6001,0.6232,53033855.19,32675037.27,0.6226,direct,
220,2023-08-08,0.6478,0.6138,0.6226,51698236.02,32460809.96,0.6418,direct,
221,2023-08-09,0.665,0.632,0.6418,62594293.27,40534767.72,0.643,direct,
222,2023-08-10,0.6439,0.6241,0.643,46964462.59,29716394.26,0.6325,direct,
223,2023-08-11,0.6399,0.6255,0.6325,27386678.72,17300876.85,0.6313,direct,
224,2023-08-12,0.6326,0.6239,0.6313,12953206.31,8145749.67,0.6272,direct,
225,2023-08-13,0.6378,0.6235,0.6272,20486862.8,12909056.3,0.6257,direct,
226,2023-08-14,0.6355,0.6238,0.6257,30586736.9,19208097.22,0.634,direct,
227,2023-08-15,0.634,0.5852,0.634,45659810.54,28018941.13,0.6098,direct,
228,2023-08-16,0.6161,0.5748,0.6098,60422739.31,35959730.21,0.5884,direct,
229,2023-08-17,0.5941,0.4309,0.5884,124341485.35,66404347.89,0.5068,direct,
230,2023-08-18,0.5208,0.4838,0.5068,88182324.66,44293616.03,0.506,direct,
231,2023-08-19,0.5241,0.5009,0.506,28683522.9,14708911.25,0.5198,direct,
232,2023-08-20,0.5564,0.5161,0.5198,33471499.25,17960630.24,0.5388,direct,
233,2023-08-21,0.5393,0.5072,0.5388,49026038.37,25679155.77,0.5246,direct,
234,2023-08-22,0.5252,0.5037,0.5246,42915522.88,22119313.99,0.5204,direct,
235,2023-08-23,0.5356,0.516,0.5204,32600588.79,17074393.45,0.5298,direct,
236,2023-08-24,0.5314,0.512,0.5298,31714406.28,16550306.14,0.5183,direct,
237,2023-08-25,0.5314,0.5078,0.5183,32085362.03,16601148.65,0.5257,direct,
238,2023-08-26,0.5275,0.518,0.5257,10688731.24,5594657.37,0.5232,direct,
239,2023-08-27,0.5299,0.5161,0.5232,15088573.88,7925195.44,0.5238,direct,
240,2023-08-28,0.5241,0.5114,0.5238,30736144.2,15924720.02,0.523,direct,
241,2023-08-29,0.5473,0.5126,0.523,44796758.56,23785337.13,0.5398,direct,
242,2023-08-30,0.5402,0.5221,0.5398,35260987.01,18699360.74,0.5283,direct,
243,2023-08-31,0.5283,0.5018,0.5283,42671838.89,22021029.43,0.5109,direct,
244,2023-09-01,0.5116,0.4871,0.5109,36750078.34,18400953.23,0.4981,direct,
245,2023-09-02,0.5024,0.4945,0.4981,11696139.35,5818865.75,0.4989,direct,
246,2023-09-03,0.5101,0.4974,0.4989,16828320.74,8478189.18,0.5047,direct,
247,2023-09-04,0.5125,0.4974,0.5047,20607458.32,10411639.65,0.5082,direct,
248,2023-09-05,0.5083,0.4994,0.5082,24638369.0,12402218.43,0.505,direct,
249,2023-09-06,0.5051,0.4924,0.505,25733033.02,12875968.72,0.5032,direct,
250,2023-09-07,0.5063,0.496,0.5032,31709884.99,15877594.69,0.5051,direct,
251,2023-09-08,0.5073,0.4949,0.5051,22464755.94,11276253.21,0.5049,direct,
252,2023-09-09,0.5049,0.5014,0.5049,6626021.68,3334044.06,0.5037,direct,
253,2023-09-10,0.5037,0.4933,0.5037,17792416.95,8857321.76,0.4969,direct,
254,2023-09-11,0.4978,0.4615,0.4969,56893574.65,27262757.27,0.4742,direct,
255,2023-09-12,0.4854,0.4699,0.4742,39945279.01,19041833.78,0.4801,direct,
256,2023-09-13,0.4889,0.4739,0.4801,33098891.53,15886460.49,0.4832,direct,
257,2023-09-14,0.4932,0.4799,0.4832,47271400.51,22968642.58,0.4889,direct,
258,2023-09-15,0.5073,0.4879,0.4889,34222388.79,16987210.36,0.5005,direct,
259,2023-09-16,0.5034,0.4975,0.5005,9309720.83,4660812.18,0.4997,direct,
260,2023-09-17,0.5003,0.4902,0.4997,11066342.15,5482148.57,0.4927,direct,
261,2023-09-18,0.5065,0.488,0.4927,38706609.09,19239042.37,0.503,direct,
262,2023-09-19,0.516,0.5008,0.503,34090234.09,17386095.78,0.514,direct,
263,2023-09-20,0.525,0.5074,0.514,106281111.46,54952888.09,0.5213,direct,
264,2023-09-21,0.5215,0.5004,0.5213,85756614.55,43675990.98,0.5071,direct,
265,2023-09-22,0.5167,0.504,0.5071,65676876.12,33562695.33,0.5122,direct,
266,2023-09-23,0.5135,0.5057,0.5122,27217975.78,13898125.13,0.5077,direct,
267,2023-09-24,0.5115,0.4993,0.5077,35917527.53,18208118.5,0.5021,direct,
268,2023-09-25,0.5067,0.4914,0.5021,100777740.53,50293725.74,0.5054,direct,
269,2023-09-26,0.507,0.4969,0.5054,75905521.46,38096583.3,0.5017,direct,
270,2023-09-27,0.5067,0.4965,0.5017,100529416.48,50377388.52,0.4988,direct,
271,2023-09-28,0.5098,0.4947,0.4988,114938953.17,57583085.51,0.5097,direct,
272,2023-09-29,0.5487,0.5061,0.5097,178405599.5,94234609.62,0.5215,direct,
273,2023-09-30,0.5216,0.5138,0.5215,41710551.72,21553774.68,0.515,direct,
274,2023-10-01,0.5258,0.5139,0.515,35919216.94,18659671.03,0.524,direct,
275,2023-10-02,0.5256,0.5084,0.524,87330707.12,45350366.06,0.5123,direct,
276,2023-10-03,0.5481,0.5061,0.5123,112131014.37,58716656.41,0.5391,direct,
277,2023-10-04,0.5422,0.52,0.5391,174162729.93,92667589.43,0.5328,direct,
278,2023-10-05,0.5328,0.5166,0.5328,92804877.82,48673241.76,0.523,direct,
279,2023-10-06,0.5294,0.5172,0.523,58406084.0,30538509.65,0.5258,direct,
280,2023-10-07,0.5259,0.5202,0.5258,20905159.41,10929149.55,0.522,direct,
281,2023-10-08,0.5237,0.5158,0.522,21748700.66,11304245.96,0.5178,direct,
282,2023-10-09,0.5202,0.4904,0.5178,77688189.59,39208115.3,0.5029,direct,
283,2023-10-10,0.5029,0.492,0.5029,63851250.51,31783327.86,0.4964,direct,
284,2023-10-11,0.4976,0.4792,0.4964,98678188.86,48098141.9,0.4888,direct,
285,2023-10-12,0.4888,0.4743,0.4888,97072663.78,46660276.72,0.4829,direct,
286,2023-10-13,0.4903,0.4785,0.4829,60010419.83,28986053.1,0.4851,direct,
287,2023-10-14,0.4883,0.4834,0.4851,19908791.82,9667063.17,0.4867,direct,
288,2023-10-15,0.49,0.4853,0.4867,24913732.8,12147629.81,0.4874,direct,
289,2023-10-16,0.5102,0.4855,0.4874,110986991.78,54804425.03,0.4978,direct,
290,2023-10-17,0.4981,0.4847,0.4978,60905282.82,29935625.87,0.4913,direct,
291,2023-10-18,0.4924,0.4866,0.4913,63102153.93,30883677.2,0.488,direct,
292,2023-10-19,0.5246,0.4775,0.488,125283637.62,62203284.25,0.5201,direct,
293,2023-10-20,0.5307,0.5088,0.5201,133192031.41,69096694.67,0.5151,direct,
294,2023-10-21,0.532,0.5113,0.5151,47438075.08,24704608.65,0.5211,direct,
295,2023-10-22,0.5241,0.5124,0.5211,39320608.97,20425415.1,0.5227,direct,
296,2023-10-23,0.5528,0.5203,0.5227,152653790.93,81473691.0,0.5477,direct,
297,2023-10-24,0.5863,0.536,0.5477,240317502.57,133946452.48,0.559,direct,
298,2023-10-25,0.5638,0.5406,0.559,121581127.54,67354560.53,0.5555,direct,
299,2023-10-26,0.5692,0.5432,0.5555,111362571.96,61694202.67,0.5535,direct,
300,2023-10-27,0.5584,0.535,0.5535,74961958.51,41111203.78,0.5432,direct,
301,2023-10-28,0.5504,0.5407,0.5432,27676055.2,15100767.91,0.5449,direct,
302,2023-10-29,0.5614,0.5408,0.5449,36130359.9,19995434.89,0.5561,direct,
303,2023-10-30,0.5837,0.5498,0.5561,116841629.43,66491192.88,0.5786,direct,
304,2023-10-31,0.6185,0.5634,0.5786,147703390.45,87582488.85,0.5999,direct,
305,2023-11-01,0.6166,0.5805,0.5999,137909684.63,82920623.74,0.6091,direct,
306,2023-11-02,0.6258,0.5878,0.6091,134018155.47,81640880.44,0.6054,direct,
307,2023-11-03,0.6153,0.5917,0.6054,90073704.77,54449876.07,0.6125,direct,
308,2023-11-04,0.6181,0.6092,0.6125,43834050.72,26879593.57,0.6155,direct,
309,2023-11-05,0.6632,0.6146,0.6155,127802848.89,82032495.29,0.6613,direct,
310,2023-11-06,0.7325,0.6592,0.6613,251924654.61,176521872.99,0.715,direct,
311,2023-11-07,0.7154,0.6514,0.715,236702966.79,161773200.7,0.6855,direct,
312,2023-11-08,0.6978,0.6729,0.6855,144277009.7,99089177.83,0.6874,direct,
