,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
338,2023-12-04,65.24,59.47,63.0,3982968.5,248450635.97,61.58,direct,
339,2023-12-05,62.56,59.14,61.58,2436850.56,148106810.76,61.01,direct,
340,2023-12-06,66.61,61.01,61.01,3825390.72,243125138.39,61.86,direct,
341,2023-12-07,69.41,61.65,61.86,4060250.22,266641722.61,67.78,direct,
342,2023-12-08,75.3,67.78,67.78,4191094.5,302233341.73,74.94,direct,
343,2023-12-09,77.75,71.63,74.94,3662524.57,274764488.15,72.25,direct,
344,2023-12-10,74.87,70.67,72.25,2448216.03,178843239.76,74.81,direct,
345,2023-12-11,74.93,65.87,74.81,4436831.66,308479568.76,70.24,direct,
346,2023-12-12,72.44,65.75,70.24,3105047.56,215905905.74,68.54,direct,
347,2023-12-13,73.26,63.76,68.54,3170616.88,216654897.34,70.63,direct,
348,2023-12-14,76.23,68.45,70.63,3034526.84,219979414.24,75.68,direct,
349,2023-12-15,79.44,72.09,75.68,3412317.82,258890929.58,72.52,direct,
350,2023-12-16,77.17,71.18,72.52,2435607.52,180819746.35,73.67,direct,
351,2023-12-17,74.9,70.42,73.67,2008361.11,146257335.89,70.77,direct,
352,2023-12-18,75.46,67.08,70.77,3100244.04,219825107.3,74.41,direct,
353,2023-12-19,76.3,71.78,74.41,2419136.85,179576744.2,73.02,direct,
354,2023-12-20,84.12,72.96,73.02,4832819.52,383777008.35,82.23,direct,
355,2023-12-21,95.61,81.09,82.23,4945843.27,440410282.27,93.89,direct,
356,2023-12-22,99.54,90.34,93.89,5020448.85,480720090.97,98.01,direct,
357,2023-12-23,110.0,92.93,98.01,3597164.57,362619938.06,107.95,direct,
358,2023-12-24,118.04,107.41,107.95,5562390.38,628208432.61,112.54,direct,
359,2023-12-25,125.95,108.04,112.54,4275805.98,503068530.81,120.95,direct,
360,2023-12-26,121.32,102.17,120.95,5175768.18,579248989.42,112.48,direct,
361,2023-12-27,115.32,104.83,112.48,3771780.65,413243902.0,106.93,direct,
362,2023-12-28,109.66,97.11,106.93,4160920.18,425584617.17,101.85,direct,
363,2023-12-29,109.92,99.56,101.85,3904141.42,413104821.04,106.19,direct,
364,2023-12-30,107.42,100.74,106.19,1142643.64,118196065.17,101.9,direct,
0,2023-12-30,107.42,100.74,106.19,1142643.64,118196065.17,101.9,direct,
1,2023-12-31,105.14,99.44,101.9,1494163.59,153333876.77,101.73,direct,
