,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
32,2024-02-01,98.84,93.02,96.89,2899480.93,276962628.41,97.78,direct,
33,2024-02-02,102.47,97.4,97.78,2381171.63,237623484.03,100.51,direct,
34,2024-02-03,101.15,96.62,100.51,1251226.24,123482853.55,97.9,direct,
35,2024-02-04,98.51,95.08,97.9,916263.67,88845759.37,95.42,direct,
36,2024-02-05,98.57,94.14,95.42,1360129.72,130720524.4,95.5,direct,
37,2024-02-06,97.87,93.1,95.5,1832377.68,175268770.87,96.85,direct,
38,2024-02-07,101.5,94.6,96.85,1675225.09,163367999.65,101.11,direct,
39,2024-02-08,105.13,100.54,101.11,2961750.19,304200342.32,102.79,direct,
40,2024-02-09,109.13,102.79,102.79,2689589.25,284133095.94,106.96,direct,
41,2024-02-10,110.97,106.94,106.96,1753730.3,191350917.01,109.07,direct,
42,2024-02-11,110.68,107.33,109.07,1135456.26,123656050.35,107.48,direct,
43,2024-02-12,112.24,103.46,107.48,2235550.7,242583696.4,111.73,direct,
44,2024-02-13,115.1,108.36,111.73,2138076.66,240524754.18,112.57,direct,
45,2024-02-14,118.71,110.7,112.57,1901125.78,219814138.14,117.11,direct,
46,2024-02-15,118.44,111.61,117.11,1958978.0,225648861.95,113.61,direct,
47,2024-02-16,114.28,108.03,113.61,1408956.63,156412743.41,110.4,direct,
48,2024-02-17,111.13,105.68,110.4,822029.62,89174506.03,108.96,direct,
49,2024-02-18,114.05,107.57,108.96,960396.13,107084480.34,112.24,direct,
50,2024-02-19,114.86,110.83,112.24,1284460.86,144565964.11,111.55,direct,
51,2024-02-20,112.1,103.88,111.55,2014368.68,217470943.74,108.35,direct,
52,2024-02-21,108.38,100.22,108.35,1858687.39,192848425.31,105.06,direct,
53,2024-02-22,107.07,101.48,105.06,1537293.27,160312191.72,101.69,direct,
54,2024-02-23,103.05,98.71,101.69,1093369.63,110488508.04,99.89,direct,
55,2024-02-24,104.74,98.5,99.89,864089.21,88103065.8,104.04,direct,
56,2024-02-25,104.38,102.08,104.04,612514.78,63235359.07,103.47,direct,
57,2024-02-26,110.82,100.32,103.47,2201116.73,234405451.59,109.97,direct,
58,2024-02-27,112.48,105.4,109.97,2166597.78,237619397.53,108.42,direct,
59,2024-02-28,118.98,107.38,108.42,4063477.99,459270090.34,118.98,direct,
60,2024-02-29,134.67,117.35,118.98,5232885.6,665347674.19,125.7,direct,
61,2024-03-01,137.78,125.69,125.7,3056433.36,405596832.0,129.52,direct,
62,2024-03-02,131.68,127.44,129.52,1729633.33,223568738.39,130.15,direct,
63,2024-03-03,132.19,124.87,130.15,1631666.87,210788622.11,130.25,direct,
64,2024-03-04,134.99,127.68,130.25,2761772.61,361205369.22,133.36,direct,
65,2024-03-05,142.73,109.61,133.36,5819194.17,756083326.32,125.58,direct,
66,2024-03-06,134.92,120.3,125.58,2960573.63,381104039.91,130.89,direct,
67,2024-03-07,149.62,130.71,130.89,4344593.82,619872518.48,144.07,direct,
68,2024-03-08,152.94,142.01,144.07,2858030.19,419104630.15,145.11,direct,
69,2024-03-09,149.44,144.02,145.11,1037218.87,151869088.32,144.58,direct,
70,2024-03-10,148.71,140.67,144.58,1396613.74,202638116.85,144.56,direct,
71,2024-03-11,150.14,137.06,144.56,2595829.07,379112837.22,148.87,direct,
72,2024-03-12,154.99,141.84,148.87,3186761.63,476778765.92,151.05,direct,
73,2024-03-13,166.88,148.82,151.05,2784396.44,438432386.35,163.93,direct,
74,2024-03-14,178.29,159.2,163.93,3815862.32,642377349.09,176.64,direct,
75,2024-03-15,188.85,164.95,176.64,5992284.32,1068149417.11,183.84,direct,
76,2024-03-16,197.8,176.91,183.84,4152263.36,776064550.46,181.95,direct,
77,2024-03-17,204.17,178.58,181.95,3190995.11,611428210.5,201.69,direct,
78,2024-03-18,209.86,193.87,201.69,3655288.14,738658423.4,195.91,direct,
79,2024-03-19,198.63,165.62,195.91,5486398.45,988024751.1,169.91,direct,
80,2024-03-20,193.24,162.49,169.91,4067827.52,717577531.6,191.92,direct,
81,2024-03-21,195.72,175.88,191.92,2530828.31,472190949.04,179.44,direct,
82,2024-03-22,181.81,167.64,179.44,1892655.19,328015603.27,175.17,direct,
83,2024-03-23,178.93,170.28,175.17,1348782.66,236161266.4,172.72,direct,
84,2024-03-24,186.75,171.44,172.72,1516114.9,270312536.09,183.79,direct,
85,2024-03-25,194.53,181.02,183.79,2348938.53,444048366.86,189.01,direct,
86,2024-03-26,196.81,186.31,189.01,1793107.63,343629444.01,190.47,direct,
87,2024-03-27,192.63,180.1,190.47,2075050.92,386127087.76,186.23,direct,
88,2024-03-28,190.93,180.77,186.23,1565753.27,291160759.22,189.67,direct,
89,2024-03-29,193.04,183.31,189.67,1480147.05,277302542.62,192.19,direct,
90,2024-03-30,199.96,190.97,192.19,1358815.59,266404556.59,194.28,direct,
91,2024-03-31,203.1,193.84,194.28,1217337.57,240974694.62,202.43,direct,
92,2024-04-01,204.24,187.09,202.43,1936685.59,376518362.86,192.35,direct,
93,2024-04-02,192.37,175.94,192.35,2429746.49,443999027.53,181.52,direct,
94,2024-04-03,191.96,177.05,181.52,1509273.86,282324677.0,185.14,direct,
95,2024-04-04,190.17,180.32,185.14,1393893.78,258314841.26,184.09,direct,
96,2024-04-05,185.17,168.07,184.09,2150780.64,376609057.73,174.46,direct,
97,2024-04-06,179.78,173.65,174.46,982039.9,173682508.16,178.74,direct,
98,2024-04-07,182.66,176.92,178.74,1043669.45,187985440.86,179.52,direct,
99,2024-04-08,184.59,175.38,179.52,1700654.25,307007266.04,180.69,direct,
100,2024-04-09,180.87,168.99,180.69,1489940.97,260675726.56,172.32,direct,
101,2024-04-10,175.48,162.41,172.32,1767500.77,299280984.54,173.35,direct,
102,2024-04-11,176.27,170.11,173.35,1084052.19,187905664.5,172.43,direct,
103,2024-04-12,175.93,143.03,172.43,2793661.28,442076377.19,153.29,direct,
104,2024-04-13,154.93,119.92,153.29,5183207.43,711604717.45,138.51,direct,
105,2024-04-14,152.73,130.98,138.51,3060845.3,431491476.62,151.45,direct,
106,2024-04-15,156.1,133.77,151.45,2606283.33,379031572.15,138.59,direct,
107,2024-04-16,140.62,126.6,138.59,2511647.93,334403437.76,136.27,direct,
108,2024-04-17,142.72,126.91,136.27,2474683.0,331011215.79,131.89,direct,
109,2024-04-18,143.88,127.74,131.89,2328264.63,316388572.34,142.1,direct,
110,2024-04-19,147.57,128.54,142.1,3269355.56,457184320.01,142.53,direct,
111,2024-04-20,152.39,139.82,142.53,1221880.92,178632779.86,151.28,direct,
112,2024-04-21,153.53,146.77,151.28,1033411.12,154865367.77,148.78,direct,
113,2024-04-22,158.47,146.85,148.78,1565457.45,239332074.75,157.03,direct,
114,2024-04-23,160.0,153.18,157.03,1446174.78,226705627.04,154.68,direct,
115,2024-04-24,159.74,145.54,154.68,2002425.53,308556085.53,147.72,direct,
116,2024-04-25,149.44,142.11,147.72,1651204.31,241156524.26,144.85,direct,
117,2024-04-26,146.06,138.68,144.85,1020844.52,145874995.0,139.16,direct,
118,2024-04-27,142.96,133.18,139.16,1034367.21,142754281.93,141.23,direct,
119,2024-04-28,144.58,137.11,141.23,774685.91,109967903.38,137.97,direct,
120,2024-04-29,138.89,133.42,137.97,1126367.32,152991280.52,137.74,direct,
121,2024-04-30,139.72,121.13,137.74,2242350.91,288052107.17,126.68,direct,
122,2024-05-01,135.81,118.58,126.68,2509638.42,317240351.76,134.49,direct,
123,2024-05-02,140.69,128.18,134.49,1806862.74,245258470.79,137.62,direct,
124,2024-05-03,145.02,134.03,137.62,1771387.91,249382114.25,143.73,direct,
125,2024-05-04,149.07,142.36,143.73,823296.62,120149125.71,146.05,direct,
126,2024-05-05,147.98,143.15,146.05,741723.68,108074079.53,145.73,direct,
127,2024-05-06,156.84,145.48,145.73,1613718.71,245743030.29,152.82,direct,
128,2024-05-07,159.2,148.0,152.82,1383916.77,213156591.29,148.03,direct,
129,2024-05-08,149.89,139.98,148.03,1370735.76,199513889.17,142.15,direct,
130,2024-05-09,153.29,140.59,142.15,1297903.53,190110750.45,152.57,direct,
131,2024-05-10,155.68,144.6,152.57,1716642.31,256304682.24,146.03,direct,
132,2024-05-11,147.61,143.11,146.03,857719.99,124606367.13,145.37,direct,
133,2024-05-12,147.64,142.61,145.37,626949.61,90898975.25,143.39,direct,
134,2024-05-13,150.7,137.88,143.39,1601373.72,232652330.71,147.47,direct,
135,2024-05-14,150.35,141.79,147.47,1115060.66,162208938.64,141.97,direct,
136,2024-05-15,158.82,141.25,141.97,1980437.1,299427734.34,158.57,direct,
137,2024-05-16,164.72,156.7,158.57,1750109.58,281065543.63,159.34,direct,
138,2024-05-17,172.05,159.34,159.34,1555327.37,259532219.44,169.5,direct,
139,2024-05-18,175.96,168.73,169.5,920162.26,159001780.0,172.47,direct,
140,2024-05-19,175.37,166.2,172.47,762244.06,130138876.56,169.94,direct,
141,2024-05-20,188.29,167.76,169.94,1832806.48,331071378.03,186.75,direct,
142,2024-05-21,188.83,174.32,186.75,1848219.23,332730791.56,178.15,direct,
143,2024-05-22,183.39,175.03,178.15,1696007.5,304221794.85,176.86,direct,
144,2024-05-23,180.9,165.8,176.86,2332480.33,406474519.47,176.09,direct,
145,2024-05-24,176.09,162.5,176.09,1620585.84,272007690.18,167.7,direct,
146,2024-05-25,170.46,165.96,167.7,676355.6,113562913.83,168.33,direct,
147,2024-05-26,168.36,160.63,168.33,1519908.61,249394024.36,163.26,direct,
148,2024-05-27,172.09,163.23,163.26,872094.57,146450327.09,170.01,direct,
149,2024-05-28,173.07,164.8,170.01,1005203.81,169446311.48,168.53,direct,
150,2024-05-29,173.75,167.07,168.53,1256094.22,212829822.96,168.11,direct,
151,2024-05-30,172.51,163.52,168.11,1255495.65,211144284.39,166.86,direct,
152,2024-05-31,170.84,163.8,166.86,1055671.13,175711518.79,165.52,direct,
153,2024-06-01,167.79,165.5,165.52,366238.04,61117692.49,165.99,direct,
154,2024-06-02,166.95,161.31,165.99,702823.99,115408279.8,163.04,direct,
155,2024-06-03,167.14,161.54,163.04,1037787.02,171307507.3,164.89,direct,
156,2024-06-04,171.87,164.37,164.89,927988.54,155617907.71,171.81,direct,
157,2024-06-05,175.57,171.12,171.81,1051601.86,182343729.01,173.57,direct,
158,2024-06-06,174.51,167.64,173.57,865751.05,148733043.79,170.07,direct,
159,2024-06-07,172.64,153.73,170.07,1532446.36,252069522.56,162.48,direct,
160,2024-06-08,163.73,157.36,162.48,602441.74,96680171.05,157.79,direct,
161,2024-06-09,162.97,156.55,157.79,417124.57,66832383.3,162.1,direct,
162,2024-06-10,163.19,157.46,162.1,576995.75,92352553.79,158.98,direct,
163,2024-06-11,159.63,145.04,158.98,1809030.57,272469500.4,149.36,direct,
164,2024-06-12,161.8,145.51,149.36,1434670.41,222556630.23,155.17,direct,
165,2024-06-13,155.17,146.0,155.17,1056130.41,158045757.4,147.24,direct,
166,2024-06-14,148.9,139.62,147.24,1454718.75,209841119.36,143.01,direct,
167,2024-06-15,145.63,142.88,143.01,394805.22,57014807.71,145.45,direct,
168,2024-06-16,151.21,143.01,145.45,507453.59,74700321.41,151.2,direct,
169,2024-06-17,151.65,139.84,151.2,1026864.9,148707329.69,143.23,direct,
170,2024-06-18,143.71,128.22,143.23,2499013.66,338174521.16,137.37,direct,
171,2024-06-19,141.86,134.48,137.37,1076874.68,148593887.27,135.62,direct,
172,2024-06-20,141.26,131.84,135.62,1439640.8,194530766.65,133.48,direct,
173,2024-06-21,135.3,128.65,133.48,1529054.56,201668544.58,134.55,direct,
174,2024-06-22,136.64,132.95,134.55,412998.18,55544922.57,133.66,direct,
175,2024-06-23,135.04,128.1,133.66,649901.97,85441259.53,128.59,direct,
176,2024-06-24,132.54,122.23,128.59,2787124.17,354741829.17,132.26,direct,
177,2024-06-25,139.87,131.16,132.26,1867930.93,254921986.27,136.54,direct,
178,2024-06-26,140.35,134.73,136.54,931544.42,127825135.72,136.71,direct,
179,2024-06-27,151.07,135.11,136.71,1566974.43,228909193.82,149.49,direct,
180,2024-06-28,150.54,138.75,149.49,1588510.88,227603507.39,139.73,direct,
181,2024-06-29,142.94,139.49,139.73,975415.72,137868176.74,139.97,direct,
182,2024-06-30,147.38,136.94,139.97,1012727.42,143572052.93,146.4,direct,
183,2024-07-01,149.06,145.69,146.4,1250396.3,184275184.33,146.52,direct,
184,2024-07-02,154.78,146.01,146.52,1090729.48,164025879.58,153.79,direct,
185,2024-07-03,154.22,139.02,153.79,1978500.21,284424436.33,140.69,direct,
186,2024-07-04,142.6,127.19,140.69,1911620.7,256639983.21,127.81,direct,
187,2024-07-05,136.35,121.19,127.81,2600896.01,334802804.27,134.33,direct,
188,2024-07-06,144.2,132.4,134.33,1011886.77,141137094.54,143.07,direct,
189,2024-07-07,143.34,131.2,143.07,1100386.76,151710675.69,131.59,direct,
190,2024-07-08,141.86,127.87,131.59,1764410.06,241027397.66,139.78,direct,
191,2024-07-09,144.22,136.47,139.78,1109717.02,156707010.52,141.42,direct,
192,2024-07-10,146.26,138.61,141.42,935921.33,133285498.95,142.01,direct,
193,2024-07-11,145.93,135.7,142.01,1274719.19,178725686.61,135.71,direct,
194,2024-07-12,140.64,133.99,135.71,1116717.5,153532246.92,139.55,direct,
195,2024-07-13,143.58,138.04,139.55,589537.44,82878892.68,141.95,direct,
196,2024-07-14,148.58,141.94,141.95,965298.37,140282144.09,147.72,direct,
197,2024-07-15,160.06,147.11,147.72,1515441.83,233055742.7,159.54,direct,
198,2024-07-16,162.61,152.66,159.54,1575760.66,249736657.37,160.65,direct,
0,2024-07-16,162.61,152.66,159.54,1575760.66,249736657.37,160.65,direct,
1,2024-07-17,163.8,160.16,160.65,475512.22,76901403.13,161.93,direct,
